17,Jaroslaw,Kowalski,,,3700.0,20941,11751,1265,20
18,Leszek,Malinowski,5554Pb53D50rIGbbk56DPcqa5252WQq,K52Dpgdf56Opq51oiU51514849jH55pg,4500.0,22744,3772,6710,74
19,Joanna,Zielinska,HJq53FLsty50pQ56EquCtIE5456H48PRc4850485448fni,50Kh49Gy54FP56p5050Acx5155MBD4848m49n495555gASM5256,4900.0,29666,225,4884,36
20,Remigiusz,Kozlowski,,,5500.0,7757,31018,3612,57
21,Lukasz,Krupski,,,6000.0,15729,33570,2137,7
22,Otylia,Krawczyk,4854metY5248vlL55NdTg55nb49N56g55555455N5448m48Y5056wA,o52cUOXd54kaF4853gEkN48yRyAl5549IKwWrO48F51g48W,5300.0,15234,39549,2617,34
23,Artur,Walczak,fyq51SXo4852wRTEqwc53ydc48,JR5456Ke5251qX49C55goLSQ52ET,4600.0,20884,26017,272,60
24,Konrad,Walczak,494950r48w48h48Ov56vXI,505654sT51T52s49tOiPr,5500.0,2610,22600,6952,96
25,Anatol,Malinowski,f54m51NkLq55w48R5253515351CGt5348P4852HWEFs52J51DBTSLs,YaFoEm51GD51HOyTG5350WXSE50RiQWfaH5152ds52eHFIg,4500.0,16349,34386,9898,51
26,Katarzyna,Gajewska,,,5100.0,17877,4254,5522,39
27,Agata,Gajewska,,,4200.0,17140,38188,8332,41
28,Eustachy,Wysocki,,,6600.0,27195,23714,8933,87
29,Lukasz,Urbanski,,,4600.0,15047,39047,3863,34
30,Katarzyna,Gorska,k49Y53G56Xi53B48WKsNWNWdW55rwbv56555448fc51bgx505450555050,ile4852YujJ52LdOBPbuJTiHHyS51O4855VEwlRU53g56Y4848k,4900.0,8019,33630,6679,
31,Andzelika,Tomaszewska,,,5100.0,18422,17939,2623,22
32,Ewelina,Gorska,,,5600.0,24209,36456,1159,99
33,Alex,Walczak,OfHs4953v51hE52495154hqk48H50ARDq53AWMc5149l51jlFe554855,Brm5250w51IFn53AsXQN50tgNL52XE49K49i50vCDn485550syKh,5200.0,20730,35838,6230,43
34,Leszek,Kolodziej,,,4500.0,15085,23322,231,48
35,Jan,Szewczyk,,,4900.0,565,21629,6264,99
36,Klaudia,Ziolkowska,R56H534948a53OSSC53rGhSHYiF50G4956R48oDK49MsWIXPk54,51DhewESnXvRoDdyQn51CqMH53gt54v52nG48e56oKYQaI,6000.0,3052,8120,8331,
37,Oksana,Sawicka,51h51EJ51McAVtXrQm,riai5554G48x4954AR53j,3900.0,12420,39002,4879,55
38,Lukasz,Szewczyk,LK5454i51hgCPcAfkexo49Jgx51vwH53w55M49aITp51L49vM55I51,cB5553O55uFre53504956E49VW51Rf53Ngs52f5451vHn5553O53b55c52Gp,5700.0,750,1832,8057,59
39,Celina,Witkowska,,,6300.0,22189,34492,4165,22
40,Eryk,Laskowski,,,4800.0,18260,876,8209,91
41,Norbert,Duda,ROeV55ipruL56cy50M48w,s495548M5348EElN52TSo48l,6300.0,23807,33610,8580,69
42,Agata,Przybylska,,,6000.0,25765,25723,8171,86
43,Kazimierz,Wozniak,,,3300.0,25174,12752,4225,22
44,Emil,Rutkowski,,,6650.0,29185,9013,1436,69
45,Arleta,Urbanska,,,6000.0,24380,10087,5453,53
46,Nikola,Tomaszewska,pK485648495354J4851a52eHCM5551Y51n56lg5449lKdv48f56d,u5154UnKaWde53M49El54NBM55Aa51Q49k54F55xThm4956,4200.0,454,21603,8696,60
47,Celina,Ziolkowska,,,3700.0,12737,2591,2097,81
48,Anastazy,Malinowski,,,5700.0,18024,14719,6964,61
49,Nikola,Zawadzka,,,9100.0,24369,9188,5359,45
50,Oksana,Jankowska,,,4340.0,26617,17396,7042,46
51,Joanna,Gajewska,,,6000.0,12202,13604,4288,71
52,Anastazy,Gorski,50dMK53AsmaKtDy5553aqJ53qUf504953A555653v49fWji53Sx5053,EdJQ48n55TSvPBa55SC5650t54s4855tE51sQ5448lbL56sstx54f,6600.0,5496,13177,3077,80
53,Klaudia,Jaworska,49CEicw49kHqaVp52ao,g52f5553w54I52i48RsMqQ,6600.0,20502,37206,9546,93
54,Kazimierz,Malinowski,qVuI49btDI54uriB55nlre53s49ai53N505056,48axC54lL5452OPsa5553ObtQy53tqPGWc50U,6700.0,1355,37831,409,93
55,Honorata,Zielinska,505155S5554lO55rYChyR49,nC48W48dYgSP535556t5648,9100.0,28988,38730,7288,79
56,Alex,Kucharski,wRKWh48G5149Q4852kmea,XDmqc52nhel5250Q53Or,4640.0,26450,39860,1468,33
57,Boguslawa,Baranowska,5552Qym49pdXJT54K50GE53Y51,49d5051x5554e4855kFMRox50LJ,3300.0,8966,28099,1049,86
58,Alicja,Zawadzka,,,5100.0,5188,24864,3961,9
59,Marlena,Gajewska,5448Xr50504952a51ENJ505053I51WW55Ep,YGwiDoaRkkTCexGpQEV55OsU,4200.0,9571,6628,3271,7
60,Grzegorz,Wisniewski,,,6600.0,8076,30365,2018,11
61,Emil,Duda,,,6600.0,27509,9082,122,74
62,Eryk,Zalewski,5354BCHsmry55i51vjmOqj51V48xv55545453VK55mfhE48,foAb48M50TLC5249hT54v4848IWrgj48pplnqt56kY56j,6650.0,24406,13818,5299,83
63,Oktawian,Brzezinski,xQ52T5449px5356iW54514856gYx4850N5556CJ56gA,52evdj50D55HfK4950ypB54u55eM50Oq56XD51p,6900.0,14230,19258,8019,83
64,Helena,Gajewska,J56Y5051spGYgHCS5453Lv55HV535253O54Ls51525155,d48YNPu55kM56fKaMV55wV53MV48yrfC53hq51l,5200.0,23487,12902,3915,71
65,Jan,Wlodarczyk,qq51W50AXR485348VAgNuuDH50yQRW52bRE51Sf5456N56544955T,fEib54b535456u54e52t56tt53W505048W52NMKiv5452bwxJq555350,5300.0,13929,39519,6335,49
66,Luiza,Gajewska,,,9100.0,11571,14153,4045,15
67,Iza,Glowacka,,,6100.0,11641,9643,8107,21
68,Bartosz,Andrzejewski,,,4200.0,2096,15162,7279,10
69,Konrad,Kowalski,51Wa48uF49A50hu5350xq56N51,LrIT53JS51j53ExbhV48jV,4900.0,20478,6648,1877,57
70,Julian,Urbanski,50tRXhFei52QuV53mN5654icQ55504850g4954OMyX555249HfW56M56O54u48,u4851K5151l5450DW49bu50RsAVNS52535654D55J53JHIYAe5448Vetwyg51,6400.0,10343,14688,2046,87
71,Gustaw,Laskowski,5251B515155wx56HasEBAjo55TSTtQRM56NlfctT50h50545255x48,5456K5055Eap52eVWeW5650TX50EEg5453485049VGQ5649xx49vgW5048,5700.0,24227,32594,963,42
72,Norbert,Przybylski,,,5700.0,19775,22088,7493,18
73,Alek,Andrzejewski,,,6350.0,1075,39429,755,66
74,Eustachy,Kolodziej,56kI54uJ535653h5549oyg5656L54UF50Xb4853,4953g51LDrVvv51k48jH50DF5254B54OFW54,4640.0,5397,28430,5082,83
75,Kajetan,Wisniewski,49U4853roE53oKN49DPs48Od514856hEe55Go56RVk4948RPstw5454,49PEYjTJPKp54ensBfQMGtDk56r51N55hLNyEkNpg54L49x,3700.0,28400,10519,5204,43
76,Marcin,Zawadzki,48ewAqvIJP56h56QG55xbSTaSlv,ljOmTO535349cRNuukVICGLPq49,5600.0,18685,35332,2543,69
77,Milena,Kwiatkowska,,,6000.0,23196,26856,1486,3
78,Pawel,Wozniak,VE48cBXIUlGVjPP54MrPi495656V52Ans5049jBFsT53Do,5150lii5655BE49B51mqR515653v52k56tXa51t53KLUEAijGo,4340.0,24778,39808,635,17
79,Pawel,Jasinski,,,6600.0,1980,26113,4443,72
80,Celina,Baranowska,CM51nC55Jk4953PdCOTyxM,wPBkmdUGO53b55aPtDJj,5200.0,28871,20846,1446,53
81,Pawel,Sikora,Uyg5253bUliQSsU49pDq5050BVMk535249ppUtB52nwiq55Yj51Q,uxQbvU53pocNDo54shNIb48ovQnWNL4853JfP5648WsD52og55,6100.0,17067,28072,9958,8
82,Elzbieta,Gajewska,,,4200.0,9288,25962,5879,90
83,Jola,Baranowska,eaAQ56Flyu54ADM50A51n5449,UBAtwo48LX55y4856Es50Vi53,4340.0,6743,7547,9224,59
84,Iza,Krawczyk,4849ThX5052DbbRNkqVBP51h52B505049MxCUg53,iWohk56j50gNEDK545355daMx55tr48dFmr53x,6000.0,18157,29131,8585,61
85,Jola,Nowak,qc54WiFuknphfof54CNPIC535152nQc55hPy53E55505052o51G56,eV56vlc52q50U4956tGVYjcn535051D51gt50pgNG49sV51B5551wy,6100.0,11475,186,4821,79
86,Antonina,Jankowska,545248UAj505152i485350Cegs48hS4848UuH51r48MJ,VXYpteikGv5654X50h4949T495151495553RGOC50M,6300.0,11363,39193,3573,38
87,Helena,Jaworska,Lmll515148Uc55q52Ra51hYqdr54544852oy50POGIdd,48QOI50otP55Dx48wwC51H52RlfrJRhYf51tk48lf,4200.0,15421,13695,7477,98
88,Oktawia,Pietrzak,GSMvSU49mDO5049h5551th52tFYqyu51dh50,Od52k52NOMDSvXSifXFWiv5555O52NX49c,5100.0,19886,6081,1052,58
89,Otylia,Jaworska,,,3900.0,20179,20237,3938,35
90,Jozef,Wisniewski,53rbebP55EC51go55k5552485651,Ljo50ibv51t52aS5555D4852d50,4200.0,5656,20289,7623,34
91,Kewin,Walczak,Roy5356Mr56UYc495353DV49xIB53UJ,51j56O49Q55wOnrsM48NbsaM49ywD,5100.0,1416,26177,1158,5
92,Alicja,Gajewska,,,4600.0,13824,2368,1704,12
93,Ewelina,Marciniak,53lH5456SSesg51t56WGAF,WTXMGY55m55G55YMMN5450,5600.0,12441,37584,4461,96
94,Teresa,Witkowska,XeQNN5249V48RI48jS495455K5249ABP52544850r515353C5148KQi,5456V55O504949j50h54Ha49v48c55w49Kb56PpyT52T50gm55q5652,6700.0,23149,22575,4966,75
95,Otylia,Nowak,fwAw4854O56Ad5550aUVFYcuAd48tP495652fcw50CDX564952525256Ha50f,56dNH53tar53N484850MrHl50PMBONcr545148mj53n515353k54u48j54E53L,6300.0,6093,24870,8132,63
96,Boguslawa,Jaworska,,,6000.0,7595,14645,6416,71
97,Bartosz,Walczak,s55NtYrNsaNxEEUMHuo49bAPT55RcTm525453FPwmg,OvexDiswEcVCU48Iddj56y554855Nm4856504950oSN54r56,5300.0,5597,23984,8920,67
98,Eryk,Gorski,5656odyX49AG48o51UY50,Q50bm56Ow5150qCJx5152,6300.0,7371,27907,505,86
99,Antonina,Piotrowska,,,5600.0,9176,16767,949,77
100,Boguslawa,Nowak,,,3700.0,1055,33914,9721,53
101,Eryk,Przyreba,56gPH54kVn5348X484953x5556D49jthsqcl54HdsD50tb56KmLpdfOV,55G52LcTt50JRHo54TpyI4855vP55pCNO5054s49bu56mpaxIa56f50c,6300.0,5655,4324,5925,82
102,Lukasz,Urbanski,M55QNqMNfhrt54gYlU4949O54oAPSq5150LgO55,W5450G49UeeeJh49Swmpms53tY495656aeL49eje,6400.0,13725,21010,465,47
103,Eryk,Kolodziej,,,6300.0,7446,7254,6819,82
104,Dagmara,Jaworska,53f4950SU51q56jLfkhJ51aPEm5356wEg49HPt49JAXJkau55I56F50Wi,cAe49tJLMl52X5548m5654o5249lv49eMa5356DvcInyd50x53bA56w5652t,6300.0,3907,17353,7204,68
105,Norbert,Kolodziej,,,5500.0,25631,15628,1512,84
106,Teresa,Zielinska,,,5700.0,29024,20977,8746,32
107,Agata,Pietrzak,,,5800.0,14597,16546,9407,66
108,Luiza,Kwiatkowska,nF54545548TOsKl4850BSK4949y48XH48E48UvVeifJ48UPgYK5652,4954e5153cN5049efO5450v495554dVNdeMElAooIl5354jvOyDsG,9100.0,12065,9354,4598,83
109,Alex,Kozlowski,51hM49vA54R54n4851mak49y,IIfD53BSA55j53Hhff49E,5100.0,22161,20844,3682,1
110,Grzegorz,Wysocki,,,5100.0,24872,7729,1913,86
111,Joanna,Marciniak,,,4200.0,3291,14106,4858,43
112,Alicja,Nowak,Pp56STsFlx53CYbMIJ48ag50PP535052jS50W52KVSi52Y,Yt55b4852ja55bqcK51ebo54xpR52q49rJ535353Mj52Jdn50,3000.0,2194,12816,9926,68
113,Arleta,Marciniak,CM52P48485355H49Y515156p,l52EwWv4950Wa555054Fh,3900.0,4505,35928,7628,78
114,Jowita,Glowacka,eW56JdDCPb49D5452iYwD,545051xUcK52w56J54gaN50B,6900.0,12408,17482,2770,94
115,Jowita,Przybylska,oe5153FcxINrK5356PtxdD49Q51xly,PupxST48OKHts52EQGYfF50UFAr,6400.0,1525,19591,8714,78
116,Alek,Kucharski,,,4800.0,28077,14229,1094,13
117,Agata,Przybylska,5049ED54s52eT56Ku51JeCj55X5048eA51,v52FKRkAgMLJD5155fJRwFVW52J53,4340.0,18166,4082,8565,16
118,Agata,Szczepanska,bN52A54W48BG4855carX49EhGP48KVbqc5548FI52LJK,V54iqmuVvS5356554850JEx49LbL51pUElv48CCbE5453,3700.0,8068,30396,1396,54
119,Otylia,Witkowska,,,5300.0,3407,11553,3247,40
120,Otylia,Piotrowska,,,4600.0,21637,31814,779,35
121,Bartosz,Marciniak,,,3900.0,27664,3963,9772,17
122,Andrzej,Urbanski,5555Gl54aST5550Vjv49Eq52u535550LciK54,S5248RFPl51SB54IqtmxpuD51yhiHce,5600.0,453,11767,694,7
123,Bartosz,Walczak,,,4640.0,28022,29403,6203,99
124,Artur,Andrzejewski,o50Ue55wYM54UL5548e48535049sWR515355PPP,Ft48QvTBKWqln54f525352aQ48BIu55V5449,6100.0,27188,3353,3010,76
125,Elzbieta,Przybylska,,,6000.0,23395,32312,1682,85
126,Emil,Urbanski,,,5800.0,22403,25956,6688,14
127,Honorata,Ziolkowska,y5154Mq56555550YiF5653blKms,YnI53495354Du4851SlbbBM56R,4800.0,17534,2976,8619,56
128,Lukasz,Kozlowski,,,4600.0,16680,33992,4709,16
129,Bartosz,Kwiatkowski,,,5600.0,6334,35462,4827,10
130,Konrad,Mazur,4949f5248t55HO51wirT5251E4849jkYFgXjv52b54la,50Cq55mRa50jBK4853ONif4852rFYeO5555s54NV5149,5100.0,19246,11745,3495,45
131,Norbert,Lis,FSV53b55C555252hdgcrmlG4851,T54QP5351g56H48i51wFAm56A48w,4000.0,1330,27877,7323,57
132,Antonina,Sikorska,,,6700.0,11148,25994,1045,33
133,Artur,Urbanski,B55V49sU4949r53x56Tn48a565454y54xsije48OY4955m54,na54a4953o48Xr5249j51r50L4951n53KdglYbK54504854I,6600.0,7368,39352,4677,40
134,Igor,Wysocki,,,8800.0,8858,17813,4499,17
135,Jan,Krupski,,,5800.0,2155,33418,7798,56
136,Remigiusz,Kubiak,,,6000.0,27854,22947,8609,97
137,Artur,Zawadzki,ws51Bcku4853e4856pUmQ48uDYupA525051pf55c5251G,Id50TtaarL51rT5655R50dKJSD5153cE50c53L5048c48,4900.0,13036,7666,4665,52
138,Boguslawa,Nowak,,,5600.0,19382,35092,9718,50
139,Pawel,Witkowski,,,6700.0,28577,31077,4374,70
140,Joanna,Kwiatkowska,,,6400.0,9526,38776,1423,53
141,Helena,Przybylska,D49C52j55As50n50534956M51a,h48e51Xc5253Mo484851HAiN,6100.0,6679,17147,484,86
142,Julian,Walczak,,,6600.0,9147,36906,1735,75
143,Igor,Walczak,,,8800.0,26410,16407,9660,71
144,Gustaw,Rutkowski,t51Ubs51q525650555055rGa53X53wfq535156aB,E54m56HFW5552Ik49ia495449H48pQI53ahWd,9100.0,27167,12868,7289,74
145,Igor,Urbanski,cXSU51WyDHXyi56Q54n50yYPK54n5449KG,48u544950tp48KMv55X525655PP51arYY48sK51,6600.0,18792,20464,437,15
146,Oksana,Krawczyk,IU5254eClybLX52Xj514848jOhxkBXi52l,55plahxRy5656t56525349dHp55P53P5048mlQ,5500.0,14645,17977,8897,10
147,Andrzej,Witkowski,,,6100.0,27527,27268,5361,50
148,Agata,Glowacka,,,3000.0,6934,11938,1049,71
149,Norbert,Kubiak,48IPx56uhMQSP48uF48545156N54tnxcWVF495351jsL,t48I5455B5349u53D5452Bq51yrYCWbY50N505250xGljo,5700.0,27458,18903,7178,18
150,Alicja,Baranowska,ION52R51IBi4948TOQ55WnNpv54Ss49P525156f49,S56r5351j5254B56Rm51RMH5351485154GTlv5350jay,6650.0,19997,15049,1992,3
151,Lukasz,Witkowski,,,9100.0,14380,8751,1945,27
152,Grzegorz,Malinowski,,,6300.0,9554,31903,8353,1
153,Jowita,Przybylska,,,4500.0,19952,13786,7088,52
154,Jaroslaw,Jakubowski,wk555254P49i50C55tm48HWARV55jm55J,48BMK495550P49BiHG48F55L50buEThW,3900.0,10540,38071,4682,40
155,Alek,Jakubowski,P55HhK53484850NlHwdqT52oFU54WTWm,NdUN50hk525656q52e5050554848aR54A5653H,4200.0,1077,20427,2558,89
156,Eryk,Wlodarczyk,,,8800.0,27285,37272,6917,53
157,Cezary,Zawadzki,,,5700.0,25331,12770,171,42
158,Klaudia,Maciejewska,,,5200.0,21247,29812,9836,30
159,Emil,Wisniewski,,,4340.0,27251,7869,1934,13
160,Bartosz,Wisniewski,55y51A5652DRu51hcbFi504955b495050544851m51n50IjGUBoQ50JOs55,dcvSbRgj50tT5354Ft5155lfYDGNtyDAWpBRVl5655ilvyP48,3400.0,5211,32954,3303,
161,Alek,Walczak,,,5200.0,3098,11110,2508,49
162,Norbert,Wysocki,48tQ51C54U554951XIe5553lIo48n50HSa51eFbhmW555248h485056L5353fM,rJc5651A48rfLB51UH52LI52HjYT5656h525250il5656MW5250NkL4955O54,6700.0,4184,36486,618,57
163,Andrzej,Kozlowski,4951Y53jPG54h5155DB50q56C53mODWIatROJhDs50db56K49Mj5449k,CA49PV50ESl544956r48S4951Ewsk49P4954n49H5250R52n53JGcVjy4948,5100.0,18184,966,9339,69
164,Andzelika,Przybylska,ivMJbv4949P54grF56lwAhS5649K4854SPWM52yR,FHYfRUc56554854BkFV5053bIYG52vAg54hKSk52,4800.0,2299,8540,4448,12
165,Julian,Witkowski,,,4800.0,21140,18316,3608,54
166,Kazimierz,Witkowski,,,4000.0,6370,4570,8738,7
167,Aleksandra,Chmielewska,5450W52R52iE50O5352dqBvRTkL,mV5650rI53n48oimbudmy50io,5300.0,20809,18260,2825,49
168,Anastazy,Przybylski,,,4340.0,23558,24980,1634,47
169,Bartosz,Urbanski,ualFtPaIvK5655KF48sBLnqP,S53V53T56b52p53tRU53bvEeFFv,6900.0,5039,2279,8649,8
170,Milena,Piotrowska,,,5600.0,9582,6852,5557,24
171,Milena,Zielinska,sVoQIT50mPTtDmL505154UOPO49vHR56w51YiPJeHBbse51K4953PW,5054f49TREjDal55s56PY49waVAdN565054g55mf5254L49NvmqdapDcb,6600.0,18229,21437,8782,50
172,Klaudia,Gorska,UTJ5253QNx53T51Qp52KqAl5152Pxq,L56My5552iI4856e54JY56O50AUP4852o,4640.0,25139,26442,8201,83
173,Czeslaw,Kolodziej,,,3600.0,13525,5039,5504,
174,Kewin,Gorkiewicz,,,5800.0,9884,24137,5236,42
175,Luiza,Gajewska,,,6900.0,29824,18104,8914,93
176,Jola,Jaworska,oQM48NWr56yD515054d5455g50u55Nio53rt51,4950505049w51p5552YArUBth48O52LqA49jnR,5500.0,16452,17859,1544,24
177,Anatol,Mazur,565454QHNWU52R5355h48wd56495255uI55RNOsQ55x52W53,O52xGX56tR49D48wH5448b5652e49yTT5255Yos5649y55Q,5300.0,10801,36258,8110,18
178,Julian,Kwiatkowski,,,5100.0,20773,12229,3933,23
179,Remigiusz,Wisniewski,gCpi485456bgVf554855QCpnf48ooC,5449bylrOsf56N555255Lwx5452e50N48,5600.0,2148,35343,6795,22
180,Aleksandra,Glowacka,,,5600.0,1582,13630,3152,51
181,Andzelika,Sikorska,,,5100.0,14093,37506,1606,73
182,Kewin,Kwiatkowski,D55JiLMv53a54C53GxVmjOP4950GvLjF4953D55FP,WDP53NVjXvsjo53k52lC504850qKGwSA51CFs5356,6600.0,10405,31566,9283,42
183,Jan,Wlodarczyk,,,9100.0,6516,13634,7633,92
184,Teresa,Sawicka,,,5300.0,15946,156,7682,2
185,Agata,Szczepanska,,,3300.0,8985,14023,1993,26
186,Jozef,Kozlowski,tBP51XnO4848fTEbRVoU52Yes,52H49fPSFRn52i5153B51emg54U52,5600.0,19768,34730,2966,7
187,Andzelika,Jankowska,,,3700.0,28388,26047,6603,91
188,Julian,Wysocki,,,6900.0,3068,25263,8385,84
189,Iza,Kucharska,Pd49505354t49a49Ag5254q56OeNyC4955Pv4955swW544852L54S56555353,oIjLfVtjEYox53vOw5648sdLs56X5350YL54ssHy544849WEKe,5800.0,24494,19359,9618,18
190,Kajetan,Przybylski,,,6600.0,4052,27487,6094,97
191,Olga,Baranowska,T5054Bn5256OK52CRYaj56IY54iPrLxf53l55l56uL48JCLf55wPj5055K,I50Ru49A505049v50J50jK56XMyPKDa5255S4954Cc5655OPJc5452mC5254wo,4200.0,16706,14250,9574,8
192,Honorata,Szczepanska,dH51wp52Yha48joNFeR55i51jh48CRncCP50oLR5349LEwE49R56P,Wc49fbY51nli5251N48MvLOJF5153CXw54vjOo50f51F5556555655LFf,6700.0,117,31483,9001,44
193,Ewelina,Przybylska,w48s48rk56d5550NAsFr5654r49IJ5251Q53555448cPRH50UBxt,CMSG52r55fQ48QKjPk50W51D51N56PIaW51H5549Wu49w485155,4640.0,24104,4532,8647,83
194,Milena,Krawczyk,,,6650.0,20209,24119,1738,26
195,Katarzyna,Adamska,,,8800.0,11156,12431,9085,65
196,Alex,Kolodziej,i56ywfa52YDGS5654TCn56iTJ53jWd50X53jUmM54y,uVJVEUTp50b51N48SN49tn48HPI5355u56THTXV52B,5800.0,22798,12230,6377,30
197,Andrzej,Przybylski,,,4200.0,22106,26305,7176,64
198,Dagmara,Pietrzak,N48nYfPTMw55kp49YHCw4851pD535254V54,49V5152lwl5655OfQ55psN50E5649IG55PeK,6000.0,29506,20851,6584,24
199,Monika,Szczepanska,50RGfRI49dbD54bY5255WuolfGJ5355aRl5250c5449ie564956495555Mtm,524848Pm56R48bb5255hn52da51pX55505455fx50wtC5050io4851H5052I53X53,4000.0,7803,19906,214,38
200,Jozef,Malinowski,MJQT4855upmNlrCX56NXRWygip55505256a50JTP51XR50M,eJA48w5249Mjv53YP514948oEy4853P55mdk4953RDo54YH54hp,5100.0,3373,3205,6807,39
201,Oskar,Wozniak,,,5600.0,18116,33800,3596,7
202,Otylia,Ziolkowska,,,5100.0,19583,8804,1420,21
203,Katarzyna,Sikorska,,,3000.0,6553,30028,7569,25
204,Antonina,Blaszczyk,,,6000.0,12796,25004,1803,40
205,Remigiusz,Kubiak,,,4500.0,21573,36841,1672,27
206,Teresa,Urbanska,cKmjhsM5451xkL52y50KaTtDNe,n5055FNiMpnd55U49rGkY50bB48Q,6000.0,21009,17526,6191,16
207,Celina,Nowak,5656s54XKaFJ49HhfL5656RivF51sGdS50Ht,jdn49g5055nfbqN50Kym555251PhgF55xSW56,9100.0,8959,18426,6106,45
208,Agata,Witkowska,va53515048YA51EFBiirs5352qNyj,JyCW56j54ActG48iGS48eUvswK,6300.0,10452,25213,5650,38
209,Joanna,Kwiatkowska,d5148K50LlHub50xokV5149UsbrA50lXKVRFJrXMYqjxv,s50a48514949T51YH53f555356HetNAig49xNOBL495056GX515151r,5300.0,22989,26981,26,46
210,Pawel,Przyreba,,,5300.0,19885,19659,1681,87
211,Igor,Zawadzki,,,5600.0,24874,30492,4465,31
212,Joanna,Marciniak,,,4800.0,21830,9440,5273,11
213,Oktawia,Urbanska,s49R48Y515351SCSBr55Y4955E,49gDGbPh50g53505456k51T4851,6100.0,11301,17146,6287,90
214,Oktawia,Gorska,Mk52PXu48GpCn56UP5551oyD,48O54EbeerCo485553g48oLx48,4200.0,2916,10620,3306,39
215,Elzbieta,Brzezinska,,,9100.0,27946,13934,4850,28
216,Eustachy,Kolodziej,Ae48T56X505049gijRDAVCor5551ls49LiyE55,54R5349E53V51rMb50W50G5452AJG50fXRB55Vyp,6700.0,22618,5625,389,23
217,Jaroslaw,Wisniewski,,,4800.0,11447,4480,3312,2
218,Igor,Wlodarczyk,,,5200.0,24365,12880,4703,53
219,Gustaw,Kucharski,Q5651fmQBY48VOPsJ5351rogxX515449MddY,esspEvhFpT525652tQ53Rk5348jfodp54co,6600.0,2681,17962,5955,54
220,Oktawia,Gorska,,,6900.0,7379,7333,5687,88
221,Jozefa,Pietrzak,,,4200.0,18827,1334,1056,78
222,Jaroslaw,Brzezinski,55vk5448qFOi55V55TMweT48J4951w,48nJmhg535256PC55nDTLMJc4850l,4900.0,17908,28201,9819,1
223,Andzelika,Sawicka,EmDu5253Q515049oCeR55kDb,m56QcWcu49ibc48upuDI48,5100.0,5797,6352,9415,63
224,Helena,Zawadzka,,,4200.0,25890,20240,7026,27
225,Otylia,Szulc,mW50cWG50r56IAyGrU,5649Hrvnnuy48Q515649R,6100.0,14397,39306,7687,9
226,Boguslawa,Krawczyk,wQEBPbmba51qRY51rnxI5450aO49Fexoxjkbi,je49iXbqCdSJ49nD4848d5350Lh54JgA48mQ48hB50,4900.0,23258,4879,1767,90
227,Eryk,Krawczyk,n56raKIAp56BRY53UuQqVR56cy50l54dFrfqKb,48mr485555scLe5149s5056YVq5556EHLS55NfQB55QD,5600.0,17801,25390,3861,1
228,Kewin,Lis,k54PnOFphxo56q52kt55PwJHY49525349KK4951Phoa56RlbA55Adjb,no5552WBSv54lN52nak53515548xwQUK5153py53ex53JGiryYHGF48y,3900.0,17490,31616,3238,34
229,Bartosz,Wisniewski,,,6000.0,1560,33916,1286,65
230,Jozef,Mazur,,,5800.0,3330,13712,4164,49
231,Anastazy,Kowalski,,,6300.0,12836,34402,5538,39
232,Agata,Gajewska,,,4000.0,7829,34502,6326,6
233,Maja,Nowak,,,4800.0,12286,9079,9160,49
